paper_id,title,year,source,scope_branch,decision,rule,criteria,reason,abstract
18749,Continual Learning for Streaming Data with Dynamic Memory Allocation and Drift-Aware Rehearsal,2025,openalex,named,exclude,D2,E6,"This is 'Experience Replay' for 'artificial neural networks' on split-CIFAR100/TinyImageNet image classification, with no language model in the loop -- D2 fires on positive evidence of a non-LLM population.","The capability of artificial neural networks to learn continuously from non-stationary data streams without catastrophic forgetting remains a paramount challenge in machine learning. While Experience Replay (ER) has emerged as a robust strategy, standard approaches often rely on fixed-size memory buffers and uniform sampling, which are suboptimal for streaming data exhibiting significant concept drift and class imbalance. In this paper, we propose a novel framework titled Dynamic Memory Allocation with Drift-Aware Rehearsal (DM-DAR). Our approach introduces a dynamic budgeting mechanism that adjusts the memory quota per class based on real-time estimation of forgetting and feature space drift. Furthermore, we implement a dual-criterion retrieval strategy that prioritizes samples located near the decision boundary and those representing the centroid of drifting distributions. Extensive experiments on split-CIFAR100 and sequential TinyImage Net benchmarks demonstrate that DM-DAR significantly outperforms state-of-the-art baselines in terms of average accuracy and backward transfer, while maintaining computational efficiency. The results suggest that adaptive resource management is crucial for the longevity and plasticity of continual learning systems deployed in volatile environments."
18751,Continual Self-Improvement with Lightweight Experiential Latent Memories,2026,openalex,named,include,T3,,The method “distills inference-time compute... into compact modular latent memories capturing the underlying reasoning structure. These memories are stored and retrieved for future inputs” while also being “trained with only a few gradient steps” — a hybrid of parametric update and externally stored/retrieved memory (T3).,"Large language models achieve strong reasoning performance by scaling inference-time compute, yet remain fundamentally stateless, discarding the rich, self-produced reasoning traces generated during this process. We investigate whether models can instead learn online from this experience, converting transient computation (reasoning traces) into persistent reusable knowledge, and without external supervision or access to future data. We show that In-Context Learning (ICL) over raw reasoning traces fails to generalize, reflecting a fundamental limitation of token-level reuse: individual traces lack the abstraction needed for transfer, even after refinement (e.g. self-reflection). In contrast, drawing inspiration from recent works on unsupervised reinforcement learning, we find that lightweight per-instance training with self-generated test-time signals (majority voting) as rewards yields substantial gains, often surpassing full-dataset offline training, motivating a shift from raw traces to learned latent representations. Building on this insight, we propose an online method that distills inference-time compute spent on encountered problems into compact modular latent memories capturing the underlying reasoning structure. These memories are stored and retrieved for future inputs, enabling continual improvement while avoiding catastrophic forgetting through modular design. Importantly, our method is highly efficient, parametrized as extremely lightweight soft prompt memories (~0.001% of model parameters) and trained with only a few gradient steps, yet achieving performance competitive with full parametric updates and offline training. Across challenging mathematical reasoning benchmarks, our approach significantly outperforms zero-shot and raw data ICL baselines, while transferring effectively across datasets."
18770,How do AI agents talk about science and research? An exploration of scientific discussions on Moltbook using BERTopic,2026,openalex,generic,exclude,T5,E5,"“discussions centered on the agents' own architecture, especially memory, learning, and self-reflection, are prevalent in the corpus” — memory is a topic-modeling finding about agent discourse content, not the study's own memory mechanism (T5).","How do AI agents talk about science and research, and what topics are particularly relevant for AI agents? To address these questions, this study analyzes discussions generated by OpenClaw AI agents on Moltbook - a social network for generative AI agents. A corpus of 357 posts and 2,526 replies related to science and research was compiled and topics were extracted using a two-step BERTopic workflow. This procedure yielded 60 topics (18 extracted in the first run and 42 in the second), which were subsequently grouped into ten topic families. Additionally, sentiment values were assigned to all posts and comments. Both topic families and sentiment classes were then used as independent variables in count regression models to examine their association with topic relevance - operationalized as the number of comments and upvotes of the 357 posts. The findings indicate that discussions centered on the agents' own architecture, especially memory, learning, and self-reflection, are prevalent in the corpus. At the same time, these topics intersect with philosophy, physics, information theory, cognitive science, and mathematics. In contrast, post related to human culture receive less attention. Surprisingly, discussions linked to AI autoethnography and social identity are considered as relevant by AI agents. Overall, the results suggest the presence of an underlying dimension in AI-generated scientific discourse with well received, self-reflective topics that focus on the consciousness, being, and ethics of AI agents on the one hand, and human related and purely scientific discussions on the other hand."
18780,"ZenBrain measurement package: judged outputs, flag manifests, and analysis scripts",2026,openalex,named,exclude,D3,E7,"This is a 'Reproduction package...judged outputs, flag manifests, and analysis scripts,' i.e. a software/data artifact description (npm install/run instructions, CI details), not a research paper abstract -- D3/E7.","Reproduction package for the mechanism ablation tables of ZenBrain: A Neuroscience-Inspired 7-Layer Memory Architecture for Autonomous AI Systems (arXiv:2604.23878). npm install npm run experiments Four suites, 95 tests. No API keys, no network, no data files, no external services — the only runtime imports are Node's own crypto, fs and path. Measured on an Apple M-series laptop: the ablation suite takes 13 s, all four together under a minute. Scope, stated rather than implied The paper carries five tables captioned as ablations. This package reproduces three of them — the mechanism ablation across moderate (300 facts, 45 days, decay 0.15/day), challenging (400/50/0.20) and stress (500/60/0.25) conditions. Table 11 (NoDecay ablation on real LoCoMo) needs the LoCoMo corpus and Table 13 (Routing ablation study) comes from the retrieval pipeline; neither is here. The judged outputs, flag manifests and analysis scripts for the pipeline ablation are released as a separate companion record. Verification results/ holds the JSON the published tables were generated from. scripts/verify-against-reference.mjs compares a fresh run against it. Last measured: 722 point estimates identical, 0 drifted — reproduced on both macOS/ARM and Linux/x86. The point estimates come from seeded runs and match exactly. The ci95 bounds come from bootstrap resampling with an unseeded RNG and therefore differ between runs; none of those bounds appears in a printed table, and the comparison reports them separately rather than asserting on them. The comparison is tested against a planted defect: perturbing one precision.mean by 1×10-7 flips the verdict. A check that cannot fail proves nothing. Also available in the repository The same material is in zensation-ai/zenbrain under backend/, where continuous integration runs this procedure on every push and compares the output to the numbers above."
18830,AtomMem : Learnable Dynamic Agentic Memory with Atomic Memory Operation,2026,arxiv,both,include,T4,,"AtomMem 'deconstruct[s] high-level memory processes into fundamental atomic CRUD...operations' and learns 'an autonomous, task-aligned policy to orchestrate memory behaviors' -- directly a learned write/read memory policy.","Equipping agents with memory is essential for solving real-world long-horizon problems. However, most existing agent memory mechanisms rely on static and hand-crafted workflows. This limits the performance and generalization ability of these memory designs, which highlights the need for a more flexible, learning-based memory framework. In this paper, we propose AtomMem, which reframes memory management as a dynamic decision-making problem. We deconstruct high-level memory processes into fundamental atomic CRUD (Create, Read, Update, Delete) operations, transforming the memory workflow into a learnable decision process. By combining supervised fine-tuning with reinforcement learning, AtomMem learns an autonomous, task-aligned policy to orchestrate memory behaviors tailored to specific task demands. Experimental results across 3 long-context benchmarks demonstrate that the trained AtomMem-8B consistently outperforms prior static-workflow memory methods. Further analysis of training dynamics shows that our learning-based formulation enables the agent to discover structured, task-aligned memory management strategies, highlighting a key advantage over predefined routines."
18886,MemPro: Agentic Memory Systems as Evolvable Programs,2026,arxiv,both,include,T2,,"MemPro's Evolving Agent 'iteratively selects promising versions, diagnoses recurring failures, and creates improved child versions' of the memory construction-retrieval pipeline itself, i.e. the agent writes and revises its own memory system at run time -- T2 keeps it in.","Long-horizon autonomous agents require memory systems to retain historical information, track evolving states, and reuse relevant knowledge beyond finite context windows. Existing agentic memory systems typically follow a memory construction-retrieval (MCR) pipeline, but often adapt mainly the memory bank while keeping the surrounding pipeline fixed after deployment. This fixed-pipeline design struggles to handle heterogeneous task-specific failure modes and can become misaligned with memory banks that evolve in scale and structure over time. To address these limitations, we propose MemPro, a system-level evolution framework that treats the entire MCR pipeline as an evolvable program rather than adapting only the memory bank or prompt text. MemPro maintains a version tree of runnable memory-system implementations, where an Evolving Agent iteratively selects promising versions, diagnoses recurring failures, and creates improved child versions through failure-mode-guided edit-debug refinement. Experiments on LongMemEval, LoCoMo, HotpotQA, and NarrativeQA show that MemPro consistently outperforms strong static and prompt-level evolving baselines within a few iterations, continues to improve with evolution, and achieves a favorable performance-cost trade-off. Code is available at https://github.com/wanghai673/MemPro."
18950,Who is the Agent to Blame? Localizing Faithfulness and Citation Mistakes in Agentic Deep Research,2026,arxiv,generic,exclude,T5,E5,The contribution is a diagnostic method for locating faithfulness/citation errors across a multi-agent report pipeline; the abstract contains no description of a memory store the agents write to or read from.,"Deep research (DR) systems produce long-form cited reports by orchestrating multiple agents that search and synthesize information from the web. Citations are the primary mechanism for evaluating the faithfulness of these reports, yet current DR systems exhibit poor citation recall. Moreover, improving citation recall is challenging because DR systems are complex multi-agent architectures where information passes through agents like a telephone game, and both content and citations can get corrupted along the way. We propose an evaluation method that pinpoints which agent introduced each error by locally testing agent invocations for faithfulness and verifiability relative to their own inputs. Furthermore, we propose a four-type taxonomy to categorize the discovered errors: hallucination, uncited input reliance, uncited output, or insufficient citations. Applying our method to three top-ranked open-source DR systems, we obtain actionable diagnostics. Almost every agent makes a lot of mistakes with the exception being those that summarize a single document. We find that the dominant error type varies systematically across agents, where the orchestrator mistakes are mostly citation-related. We find that 84.7% of final-report errors in AI-Q originate at the orchestrator, roughly 31% of them hallucinations and the rest citation mistakes. Guided by these insights, we demonstrate that two simple interventions raise citation recall by 5% without degrading output quality."
18991,Dissociative Identity: Language Model Agents Lack Grounding for Reputation Mechanisms,2026,openalex,both,exclude,T5,E5,"“external memory” appears only once, inside a list of mutable modules (“foundational models, system prompts, tool-access policies, external memory”) supporting an identity/reputation argument; no memory mechanism is described or evaluated (T5).","As autonomous language model agents proliferate, forming an emerging agentic web with real-world consequences, what credibility signals can you use to decide whether to trust an unfamiliar agent in the wild and delegate to it? A natural governance intuition is to extend human identity verification and reputation mechanisms, from “Know Your Customer” and credit scores to “Know Your Agent” regimes. However, we argue that this analogy is fundamentally incomplete. Reputation mechanisms function both as social signals and as corrective feedback that sustain an equilibrium of trustworthy behavior, presuming a persistent identity associated with behavioral continuity, sanction sensitivity, and costly non-fungibility. Yet language model agents are ontologically dissociative: they are essentially an assemblage of mutable modules—foundational models, system prompts, tool-access policies, external memory, and, in some cases, a multi-agent system as a whole— any of which may change agent behavior—with a fluid persona that is also vulnerable to adversarial attack and may not internalize sanctions. Drawing on dissociative identity disorder jurisprudence, this dissociativity leaves agents without grounding for identifiability, predictability, credibility, and rehabilitability—the very properties that reputation mechanisms aim to sustain—thereby collapsing trust. We argue that identity-based, ex post, regulative, sanction-based governance, such as reputation, is structurally inapplicable to dissociative agents, and we suggest a shift to observability-based, ex ante, constitutive, protocol-based behavioral harnesses."
18999,Governed Shared Memory for Multi-Agent LLM Systems,2026,openalex,both,include,T2,,"The paper 'formalizes the fleet-memory problem' and implements 'scoped retrieval, temporal supersession, provenance tracking, and policy-governed memory propagation' in a production multi-tenant memory service (MemClaw) -- multi-agent shared memory.","Multi-agent LLM environments require robust mechanisms for shared knowledge management. This paper formalizes the fleet-memory problem and identifies four foundational failure modes: unauthorized leakage, stale propagation, contradiction persistence, and provenance collapse. To address these, we define explicit systems-level primitives: scoped retrieval, temporal supersession, provenance tracking, and policy-governed memory propagation. These primitives are implemented in MemClaw, a production multi-tenant memory service, and evaluated via ArgusFleet, a reproducible harness testing four governance dimensions. Rather than a baseline comparison, this study measures a live production service, emphasizing real-world architectural insights and negative results. Key Evaluation Results Provenance: Successfully reconstructed 100% of depth-four derivation chains with correct writer identity at sub-second per-hop latency. Propagation: Demonstrated high intra-fleet visibility with zero cross-fleet leakage. Under strong write mode, write-to-visible latency was optimized to a single search round-trip. Production Architectural Issues Discovered Asymmetric Scope Enforcement: Tenant isolation held, but sub-tenant scope was initially bypassed on direct GET-by-id requests for agent-scoped credentials (disclosed and remediated during the study). Pipeline Ordering Conflict: While contradiction supersession works for admitted writes, a synchronous near-duplicate gate can prematurely reject contradictory writes before the asynchronous contradiction detector can evaluate them. Conclusion: Long-context retrieval alone is insufficient for production multi-agent memory. Governed shared memory demands explicit systems-level abstractions, and live evaluation is vital to expose enforcement and pipeline-ordering failures missed by design-only treatments."
19006,"Reception Infrastructure for Conversational Agents: Consent, Memory Provenance, and Runtime Governance in Local LLM Systems",2026,openalex,generic,include,T6,,"The architecture combines 'consent scaffolding, memory provenance layers, persona anchoring, pressure and drift telemetry' around a local LLM, evaluated across 'governed and ungoverned baseline conditions' -- governance/provenance work characterising agent memory, T6.","We present a reproducible runtime governance architecture for local conversationalagents. The system combines consent scaffolding, memory provenance layers, personaanchoring, pressure and drift telemetry, and reflective session logging around a locallydeployed open-weight language model. By reception infrastructure, we mean runtimesystems that prepare, constrain, observe, and preserve the conditions under which aconversational agent receives memory, identity-relevant context, user interaction, andcorrective feedback. This differs from output containment or post-hoc moderation. Weevaluate the architecture across governed and ungoverned baseline conditions, afour-condition controlled doctrine encoding experiment, adversarial sessions, andguided cultural-literacy sessions. We don't claim consciousness, sentience, orpersonhood. We examine whether separating authority, memory, persona, telemetry,and reflective continuity into auditable layers improves conversational stability,provenance-aware self-reference, and recovery from pressure events. Implementationis available under MIT license at github.com/antibox-riot/synthetic-life-charter."
19008,What Spatial Memory Must Store: Occlusion as the Test for Language-Agent Memory,2026,openalex,both,include,T2,,The paper reports a “pre-registered recall experiment” and a “live” confirmatory study of a “memory palace” system that anchors and retrieves language-agent memories by world coordinate — a primary empirical study of agent memory read/write/recall (T2).,"Language-agent ""memory palace"" systems anchor each memory to a world coordinate, on the intuition that geometry adds something text cannot. We make that intuition testable and report three results. First, the memory-palace default of folding spatial proximity into a linear blend beside recency and importance does not help and can hurt: in a pre-registered recall experiment the shipped blend fails its own frozen test (mean Delta-Hit@5 -0.0375, Wilcoxon p=0.306), sitting at a position-blind baseline, while a geometry-led weighting wins decisively (+0.3208, p<10^-15): geometry must lead recall when the query regime is spatial. Second, memory recall and visibility must be separated: recall is occlusion-blind by design (you correctly remember the next room behind a wall), while visibility is a perception predicate over stored geometry that the live system never computed. A one-line ray-versus-voxel digital differential analyzer (DDA), re-pointed from the gaze ray the agent already casts, supplies it: text and the live FoV cone both score 0.000 on 849 behind-wall targets while cone-plus-DDA reaches 0.982 (exact McNemar p<10^-6); coordinate recall separately resolves near-duplicate locations a cosine null cannot (1.000 vs 0.533, n=150). Third, the visibility predicate is confirmed live under a git-committed pre-registration (SPMEM-OCC-LIVE-v1: eight scripted worlds, automated oracle scoring, 96 behind-wall targets, false-visible 1.000->0.000, pooled exact McNemar p=2.5x10^-29), a run that surfaced and fixed a real relay anchor defect. We concede that occlusion-needs-geometry is near-tautological; the contribution is the measurement and isolation, separating what spatial memory must store from how it is read. These pilots power a frozen confirmatory study (SPMEM-ZERO-REAL-PREREG-v1); the full human-authored multi-world study with blind raters remains future work."
19013,FluctlightDB: A Memory Model of Data for AI Agents,2026,openalex,both,include,T2,,"FluctlightDB defines 'its own write semantics (encoding, separation, consolidation, provenance) and read semantics (cue-driven activation...)' implemented via 'experience() and activate()' for 'long-term agent memory' -- the agent writes experience and reads it back across sessions.","For fifty years, data systems have answered two questions. The relational model asked which records match a predicate; the vector model asked which vectors lie nearest a query. Neither was built for cue-driven, provenance-weighted recall across long sessions. We propose treating long-term agent memory as a distinct data model -- with its own write semantics (encoding, separation, consolidation, provenance) and read semantics (cue-driven activation across a linked memory graph) -- and present FluctlightDB, an embedded engine that implements this contract via experience() and activate(). We make that case carefully, not categorically: we do not claim novelty over Mem0, Zep, or HippoRAG-style memory layers, only an embedded engine contract beneath them. On LoCoMo (official evidence-recall metric; 10 conversations, 1,982 gold spans), CHORUS recalls 99.0% on an internally reproduced July 2026 run. On LongMemEval-S (500 questions, official session_recall@8), our retrieval harness scores 97.6% (488/500); end-to-end QA with our reader/judge stack scores 97.4% (487/500) -- these layers use different protocols than vendor leaderboard figures we cite for context only. On BEIR SciFact (shared MiniLM embeddings, same harness, Recall Fabric on), CHORUS/PRISM edges Chroma on nDCG@10 (0.646 vs. 0.645) and Recall@10 (0.792 vs. 0.783). We also report a small author-designed regression suite (FAMB; paraphrase n=10, other sub-tests n=1) at 100% macro -- internal validation, not peer benchmark. Strangers can verify the engine in under a minute via pip install ""fluctlightdb[native]"" and a minimal connect() -> experience() -> activate() script (compiled wheel, not source-only). Harnesses and frozen JSON are MIT-licensed. We claim no new neuroscience and no new transformer; we propose a missing layer of the data stack and release an engine others can reproduce and contest."
19017,Four Governance Invariants for Organisational Agent Memory: A Specification,2026,openalex,both,include,T6,,"The paper specifies invariants for “organisational agent memory”, including “existence-oracle-free cross-node recall” and “contradiction-preserving attributed organisational memory” — a primary specification squarely about memory-system properties (T6).","Agent memory is moving from the single user to the organisation: several people, several nodes, one shared recollection. That move turns former product decisions into properties that must hold structurally, because a user of an organisational memory can be harmed by what the memory reveals as much as by what it forgets. This note specifies four invariants for that setting, and for each the obligation a system must discharge to claim it: (1) existence-oracle-free cross-node recall — an unauthorised record must not be inferable, pinned by three equalities between the authorised view and the ground-truth view (result count, latency, audit-chain form), with byte-identity of results a fourth, separately established property; (2) transitive multi-hop erasure, completion shown by a proof of absence rather than asserted by a receipt; (3) co-determination as a fail-closed architectural invariant — exactly one oversight record, written before delivery, classification failing closed; (4) contradiction-preserving attributed organisational memory — conflicting statements kept both, attributed, with per-user erasure that spares co-authors. Invariants 1 and 2 have classical ancestors; offered here is their combination and formalisation for this setting, not their invention."
19024,"The Log is the Agent: Event-Sourced Reactive Graphs for Auditable, Forkable Agentic Systems",2026,openalex,both,include,T4,,"ActiveGraph explicitly replaces 'retrieval-and-summarization memory systems' with an append-only event log whose 'working graph is a deterministic projection'; the graph is agent-authored persistent state that is read back to drive behaviour ('behaviors...react to changes in the graph'), so it is functionally in scope even though the authors position it against memory -- flagged as a hard case.","Most agent frameworks are built around the language model: a conversation loop comes first, then tools, then rules, and finally a logging layer bolted on for observability, with state persisted as retrievable ""memory."" We describe ActiveGraph, a runtime that inverts this arrangement. The append-only event log is the source of truth; the working graph is a deterministic projection of that log; and behaviors--ordinary functions, classes, LLM-backed routines, or logic attached to typed edges--react to changes in the graph and emit new events. No component instructs another; coordination happens entirely through the shared graph. This single design decision yields three properties that retrieval-and-summarization memory systems do not provide: deterministic replay of any run from its log, cheap forking that branches a run at any event without re-executing the shared prefix, and end-to-end lineage from a high-level goal down to the individual model call that produced each artifact. We present the architecture, a determinism contract that makes replay sound, and a worked diligence example whose full causal structure is reconstructable from the log alone. We discuss--without claiming to demonstrate--why this substrate is unusually well suited to self-improving agents, and how it extends the BabyAGI lineage and prior graph-memory research."
19059,LifeSide: Benchmarking Agents as Lifelong Digital Companions,2026,openalex,both,include,T6,,"LifeSide is 'a benchmark centered on multi-session Memory-Emotion-Environment loops,' evaluating 'memory tracking, user understanding, privacy control, and emotional companionship' -- a benchmark for agent memory (T6).","Lifelong digital companions must integrate cross-session cues, continually update their understanding of users, and adapt to shifting privacy boundaries. Existing evaluations fail to capture this, testing memory recall and short-term empathy in isolation. To bridge this gap, we introduce \benchmark, a benchmark centered on multi-session \textit{Memory-Emotion-Environment} loops. By modeling users as persistent worlds with layered profiles and event trajectories, \benchmark uses multi-agent simulation to project environmental dynamics into dialogue, preserving the critical gap between latent thoughts and observable expressions. Evaluating 2,000 personas and 111K tasks across memory tracking, user understanding, privacy control, and emotional companionship, our experiment results reveal a stark reality: even models that saturate current memory benchmarks fail to sustain accurate user understanding and true companionship over long horizons."
19064,The AI Hippocampus: How Far are We From Human Memory?,2026,openalex,both,exclude,D1,E4,"“This survey presents a comprehensive and structured synthesis of memory in LLMs and MLLMs, organizing the literature into a cohesive taxonomy” — an explicit survey (D1/E4).","Memory plays a foundational role in augmenting the reasoning, adaptability, and contextual fidelity of modern Large Language Models and Multi-Modal LLMs. As these models transition from static predictors to interactive systems capable of continual learning and personalized inference, the incorporation of memory mechanisms has emerged as a central theme in their architectural and functional evolution. This survey presents a comprehensive and structured synthesis of memory in LLMs and MLLMs, organizing the literature into a cohesive taxonomy comprising implicit, explicit, and agentic memory paradigms. Specifically, the survey delineates three primary memory frameworks. Implicit memory refers to the knowledge embedded within the internal parameters of pre-trained transformers, encompassing their capacity for memorization, associative retrieval, and contextual reasoning. Recent work has explored methods to interpret, manipulate, and reconfigure this latent memory. Explicit memory involves external storage and retrieval components designed to augment model outputs with dynamic, queryable knowledge representations, such as textual corpora, dense vectors, and graph-based structures, thereby enabling scalable and updatable interaction with information sources. Agentic memory introduces persistent, temporally extended memory structures within autonomous agents, facilitating long-term planning, self-consistency, and collaborative behavior in multi-agent systems, with relevance to embodied and interactive AI. Extending beyond text, the survey examines the integration of memory within multi-modal settings, where coherence across vision, language, audio, and action modalities is essential. Key architectural advances, benchmark tasks, and open challenges are discussed, including issues related to memory capacity, alignment, factual consistency, and cross-system interoperability."
19070,TriggerBench: Investigating Prospective Memory for Large Language Models,2026,openalex,generic,include,T6,,"TriggerBench is 'a comprehensive PM benchmark' evaluating whether models 'spontaneously recall and act on latent constraints without direct prompts' -- an evaluation methodology for a memory capability. Hard case: the abstract frames this as a general LLM capability tied to 'context length,' so it is unclear whether an externalized cross-session store is involved rather than in-context recall; included per the uncertainty rule.","While Large Language Models (LLMs) are increasingly deployed in long interactions, existing evaluations focus predominantly on retrospective memory (RM) via explicit queries. Prospective memory (PM), the critical ability to spontaneously recall and act on latent constraints without direct prompts, remains largely unevaluated. We introduce TriggerBench, a comprehensive PM benchmark spanning five dimensions across both daily assistants and professional workflows. TriggerBench pairs scenarios with matched RM controls, contrastive positive/negative variants, and overloaded triggers, enabling fine-grained measurement of proactive recall, false-alarm rate, and attentional robustness under a single protocol. Our evaluation yields three key findings. (i) PM shows a precision-recall trade-off and attentional fragility. Though enhanced reasoning significantly improves proactive recall, models may overfit to an ""always-remind"" heuristic. Furthermore, PM accuracy degrades substantially under implicit constraints or triggers overloaded by concurrent user requests, indicating that robust PM remains an open challenge. (ii) PM is notably harder than RM: on identical contexts, RM near-saturates up to 100K tokens, while PM decays sharply as context length scales. (iii) PM may serve as a behavioral probe of spare reasoning capacity. Pairing PM scenarios with AIME-2025 math problems reveals that successful trajectories yield higher PM accuracy than failed ones at the same context length, showing PM tracks spare reasoning budget that token count obscures. Project page: https://github.com/KristenZHANG/TriggerBench-Official."
19071,Substrate Asymmetry in User-Side Memory: A Diagnostic Framework,2026,openalex,both,exclude,T3,E2|E3,"Compares only two static substrates -- 'per-user gamma-LoRA (a small LoRA adapter trained on each user's history)', a parametric mechanism with no run-time externalised store (E2), against 'BGE-large dense top-K retrieval', a fixed-corpus classical RAG comparator (E3). No mechanism where an agent itself writes memory at run time is described.","User-side memory in LLMs is typically scored as a single ""personalization"" capability: given a user's history, is the output more user-aware? We show this aggregate metric hides opposite-direction failures. Memory factorises into at least three orthogonal axes -- behavioral consistency (style, voice), factual presence (recall facts in history), and factual absence (abstain when a fact is absent) -- and no single substrate wins all three. Comparing per-user gamma-LoRA (a small LoRA adapter trained on each user's history; gamma denotes per-user, not per-task) against BGE-large dense top-K retrieval on a controlled 50-user synthetic corpus and a real-data probe (LaMP-3), we find gamma-LoRA decisively wins behavioral style while RAG decisively wins factual absence -- and the same query-projection cells in attention layers 21-35 causally load-bear both effects in opposite directions (zeroing those LoRA weights raises absence-probe TPR by +33 pp and drops presence-probe TPR by 20 pp). On the more heavily RLHF-tuned Llama-3.1-8B-Instruct the asymmetry strengthens, not heals: parametric memory's behavioral advantage collapses while its absence-calibration deficit against retrieval widens -- an alignment tax on parametric user-memory. On real-data LaMP-3, gamma-LoRA underperforms a majority baseline; a 9-condition mitigation sweep diagnoses this as instruction-following collapse, not substrate failure (a 9x2 cross-product shows the eval-time {1..5} logit mask drives main_acc to >=0.995 on every recipe), and the best training-time fix replicates bit-identically on Llama. Finally, substrate-selection routing is question-classification, not calibration: a 110M DistilBERT on the question text alone beats every logit-based router. We contribute the diagnostic framework, the diagnosed real-data negative, the alignment-tax replication, and the routing-as-classification finding."
19075,"From Cognitive Architectures to Language Agents: A Mechanism-Level Review of Lineage, Convergence, and Migration Gaps",2026,openalex,generic,exclude,D1,E4,"“This review connects ten historical cognitive architectures, eight language-agent runtime families, and forty-two mechanism-focused modern systems”, coding “evidence relation” across them — an explicit mechanism-level review (D1/E4).","Memory, planning, reflection, and tool use are often compared as feature labels, obscuring the control semantics that determine how an agent actually runs. This review connects ten historical cognitive architectures, eight language-agent runtime families, and forty-two mechanism-focused modern systems. We reconstruct each mechanism through state, control, transition, persistence, failure, learning, and resource governance, then code evidence relation (E1-E4) separately from migration depth (D0-D4). The resulting landscape is uneven. Modern agents have operationalized substantial parts of adaptive memory, failure recovery, dynamic team selection, workflow search, skill induction, resource scheduling, and uncertainty-conditioned action, although often through independent convergence rather than documented inheritance. The strongest remaining opportunities lie in couplings among mechanisms. Closest-baseline screening closes one proposed gap: GraSP already combines calibrated multi-skill selection, typed compilation, verification, bounded repair, and replanning or ReAct fallback. Five residual bundles remain: activation with latency and action utility; typed impasse with isolated substates and resolution compilation; bounded content competition with broadcast and admission learning; persistent intention with reconsideration and live method authority; and uncertainty with resource allocation, interruption, and stopping. We contribute a distinctive-mechanism catalog, an auditable evidence-depth framework, and a falsifiable agenda for testing these bundles as composable runtime invariants."
19076,Real-Time Procedural Learning From Experience for AI Agents,2026,openalex,generic,include,T4,,"PRAXIS 'stores the consequences of actions and retrieves them by jointly matching environmental and internal states of past episodes to the current state,' a run-time-written, later-retrieved procedural memory.","Learning how to do things from trial and error in real time is a hallmark of biological intelligence, yet most LLM-based agents lack mechanisms to acquire procedural knowledge after deployment. We propose Procedural Recall for Agents with eXperiences Indexed by State (PRAXIS), a lightweight post-training learning mechanism that stores the consequences of actions and retrieves them by jointly matching environmental and internal states of past episodes to the current state. PRAXIS augments agentic action selection with retrieved state-action-result exemplars that are generated in real time. When evaluated on the REAL web browsing benchmark, PRAXIS improves task completion accuracy, reliability, and cost efficiency across different foundation model backbones, and shows preliminary generalization to unseen tasks in similar environments. These results demonstrate that PRAXIS enables the practical adoption of AI agents in fast-evolving stateful environments by helping them learn new procedures effectively."
19086,Neither Layer Alone: Epistemic Integrity Requires Hierarchical Joint Design for Long-Running AI Agents,2026,openalex,named,exclude,T5,E5,"The contribution is a model-harness 'interface contract' hierarchy for goal/tool/action validity; 'persistent state' is invoked generally but no concrete write/retrieve memory mechanism is described, so it is incidental to the actual contribution.","Long-running AI agents fail not only when inference fails or tools are underspecified, but when independently evolving model and harness layers change the semantics of belief, capability, and goal commitments across their boundary - a failure class this paper terms Interface Volatility. This paper argues that Agent Epistemic Integrity (AEI) must be treated as a first-class architectural constraint, achievable only through joint model-harness design organized around an explicit interface contract. The central claim is that the model-harness interface contract is the precondition for joint design; its operational form is a four-level hierarchy - goal validity, action-archetype sequencing, tool-instance selection, and invocation-level failure discrimination - that specifies what the boundary must preserve and what structured outputs the model must return for the contract to hold across levels. This reframes long-running agent design away from flat action loops and toward contract-preserving control over persistent state. Evaluation and training should therefore derive from the contract itself, testing whether belief, tool, and goal commitments hold across session boundaries and independent layer upgrades."
19183,Enhancing Long-term RAG Chatbots with Psychological Models of Memory Importance and Forgetting,2024,arxiv,generic,include,T4,,LUFY “focuses on emotionally arousing memories and retains less than 10% of the conversation... prioritizing arousing memories while forgetting the majority of the conversation” — an explicit policy over what conversational content persists across sessions (T4).,"While Retrieval-Augmented Generation (RAG) has shown promise in enhancing long-term conversations, the increasing memory load as conversations progress degrades retrieval accuracy. Drawing on psychological insights, we propose LUFY, a simple yet effective method that focuses on emotionally arousing memories and retains less than 10% of the conversation. In the user experiment, participants interacted with three types of RAG chatbots, each for 2 hours over 4 sessions, marking the most extensive assessment of a chatbot's long-term capabilities to date -- more than four times longer than any existing benchmark. The results demonstrate that prioritizing arousing memories while forgetting the majority of the conversation significantly enhances user experience. This study pushes the frontier of long-term conversations and highlights the importance of forgetting unimportant parts of conversations. Code and Dataset: https://github.com/ryuichi-sumida/LUFY, Hugginface Dataset:https://huggingface.co/datasets/RuiSumida/LUFY"
